basin,date,lat,lon,gear,sci_name,species,n
Pontchartrain,1995-06-07,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1995-06-07,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,1995-06-07,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,1995-07-17,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1995-07-17,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,1995-08-16,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1995-08-16,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,2
Pontchartrain,1995-08-16,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,1995-08-29,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,9
Pontchartrain,1995-09-20,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1995-09-20,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,7
Pontchartrain,1995-09-20,30.12222,-89.71889,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Pontchartrain,1995-09-25,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1995-09-25,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,1995-10-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1995-10-05,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Pontchartrain,1996-02-22,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,1996-02-22,30.12222,-89.71889,Gillnet,Micropterus Salmoides,Largemouth Bass,1
Pontchartrain,1996-04-11,30.12222,-89.71889,Gillnet,Lepisosteus Oculatus,Spotted Gar,1
Pontchartrain,1996-04-30,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1996-04-30,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1996-05-07,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,3
Pontchartrain,1996-05-07,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1996-05-07,30.12222,-89.71889,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Pontchartrain,1996-05-21,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,5
Pontchartrain,1996-05-21,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,1996-05-21,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,1996-06-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1996-06-11,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,6
Pontchartrain,1996-06-11,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1996-06-11,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1996-06-11,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,1996-07-22,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,4
Pontchartrain,1996-07-22,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,7
Pontchartrain,1996-07-30,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1996-07-30,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,1996-08-05,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1996-08-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,5
Pontchartrain,1996-09-12,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1996-09-24,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1996-10-17,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1997-03-03,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1997-04-16,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1997-06-02,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1997-06-13,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1997-06-13,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1997-07-01,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1997-07-10,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1997-08-14,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1997-08-14,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,1997-11-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1998-01-06,30.12222,-89.71889,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Pontchartrain,1998-01-06,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,1998-04-23,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,1998-06-03,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,3
Pontchartrain,1998-06-03,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1998-06-24,30.12222,-89.71889,Gillnet,Callinectes Sapidus,Blue Crab,1
Pontchartrain,1998-07-15,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1998-07-15,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Pontchartrain,1998-07-15,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,1998-07-22,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,6
Pontchartrain,1998-08-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1998-08-17,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1998-09-17,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1998-11-17,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,12
Pontchartrain,1998-12-14,30.12222,-89.71889,Gillnet,Dorosoma Petenense,Threadfin Shad,2
Pontchartrain,1999-04-19,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1999-04-28,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,1999-05-11,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,1999-06-14,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1999-07-22,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1999-08-23,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1999-08-23,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,1999-09-09,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,1999-09-21,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,1999-09-21,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Pontchartrain,1999-11-17,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2000-03-20,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,2000-04-10,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,28
Pontchartrain,2000-04-19,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2000-05-03,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2000-05-03,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2000-05-03,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2000-05-11,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2000-05-11,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2000-06-05,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2000-06-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2000-06-23,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,19
Pontchartrain,2000-06-23,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2000-06-23,30.12222,-89.71889,Gillnet,Lagodon Rhomboides,Pinfish,1
Pontchartrain,2000-06-23,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,9
Pontchartrain,2000-06-23,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Pontchartrain,2000-07-05,30.12222,-89.71889,Gillnet,Carcharhinus Leucas,Bull Shark,1
Pontchartrain,2000-07-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2000-07-20,30.12222,-89.71889,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Pontchartrain,2000-07-20,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Pontchartrain,2000-08-01,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,3
Pontchartrain,2000-08-01,30.12222,-89.71889,Gillnet,Carcharhinus Leucas,Bull Shark,1
Pontchartrain,2000-08-01,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,11
Pontchartrain,2000-08-01,30.12222,-89.71889,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Pontchartrain,2000-08-01,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2000-08-14,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,8
Pontchartrain,2000-08-14,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Pontchartrain,2000-09-13,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,8
Pontchartrain,2000-09-25,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2000-09-25,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,2000-09-25,30.12222,-89.71889,Gillnet,Lagodon Rhomboides,Pinfish,2
Pontchartrain,2000-10-02,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2000-10-02,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,16
Pontchartrain,2000-10-02,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,4
Pontchartrain,2001-03-01,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2001-04-18,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2001-04-18,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2001-04-18,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,7
Pontchartrain,2001-05-02,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2001-05-18,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2001-06-13,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2001-06-13,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2001-06-13,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,2001-06-13,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,2001-06-13,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2001-07-10,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,4
Pontchartrain,2001-07-10,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Pontchartrain,2001-07-10,30.12222,-89.71889,Gillnet,Brevoortia Patronus,Gulf Menhaden,4
Pontchartrain,2001-09-06,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2001-09-06,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,2001-09-19,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2001-09-19,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2001-09-19,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,4
Pontchartrain,2001-09-19,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2001-10-03,30.12222,-89.71889,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Pontchartrain,2001-10-03,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2001-10-03,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,2001-10-03,30.12222,-89.71889,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Pontchartrain,2001-11-02,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2001-12-06,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2002-01-07,30.12222,-89.71889,Gillnet,Lepisosteus Oculatus,Spotted Gar,2
Pontchartrain,2002-04-01,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,3
Pontchartrain,2002-04-01,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Pontchartrain,2002-04-17,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2002-05-07,30.12222,-89.71889,Gillnet,Callinectes Sapidus,Blue Crab,1
Pontchartrain,2002-05-07,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2002-05-23,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,7
Pontchartrain,2002-06-05,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,4
Pontchartrain,2002-06-05,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2002-06-21,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2002-06-21,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2002-07-03,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,2002-08-09,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,4
Pontchartrain,2002-08-21,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2002-08-21,30.12222,-89.71889,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Pontchartrain,2002-09-06,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2002-09-06,30.12222,-89.71889,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Pontchartrain,2003-04-21,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Pontchartrain,2003-04-21,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,81
Pontchartrain,2003-05-08,30.12222,-89.71889,Gillnet,Callinectes Sapidus,Blue Crab,4
Pontchartrain,2003-05-27,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2003-06-05,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2003-07-15,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2003-07-15,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,2003-08-07,30.12222,-89.71889,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Pontchartrain,2003-08-07,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2003-08-07,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,16
Pontchartrain,2003-08-07,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2003-08-20,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2003-08-20,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2003-09-10,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2003-09-25,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2003-10-03,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2003-10-03,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2003-11-04,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2003-12-01,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2004-03-02,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,49
Pontchartrain,2004-04-01,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2004-04-01,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Pontchartrain,2004-04-15,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2004-05-03,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2004-05-16,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2004-05-16,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2004-05-16,30.12222,-89.71889,Gillnet,Carcharhinus Leucas,Bull Shark,1
Pontchartrain,2004-06-02,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2004-06-22,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2004-07-06,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2004-07-06,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2004-07-19,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2004-08-02,30.12222,-89.71889,Gillnet,Caranx Hippos,Crevalle Jack,1
Pontchartrain,2004-08-02,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Pontchartrain,2004-08-20,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2004-09-08,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,3
Pontchartrain,2004-09-08,30.12222,-89.71889,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Pontchartrain,2004-09-08,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Pontchartrain,2004-10-05,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2005-01-03,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,36
Pontchartrain,2005-01-03,30.12222,-89.71889,Gillnet,Mugil Cephalus,Striped Mullet,1
Pontchartrain,2005-01-03,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,9
Pontchartrain,2005-04-01,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2005-04-01,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,4
Pontchartrain,2005-04-01,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,4
Pontchartrain,2005-04-12,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2005-04-12,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Pontchartrain,2005-05-03,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2005-05-03,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,36
Pontchartrain,2005-05-03,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Pontchartrain,2005-05-03,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,2005-05-18,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2005-05-18,30.12222,-89.71889,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Pontchartrain,2005-06-03,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2005-06-03,30.12222,-89.71889,Gillnet,Callinectes Sapidus,Blue Crab,1
Pontchartrain,2005-06-03,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,1
Pontchartrain,2005-07-08,30.12222,-89.71889,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Pontchartrain,2005-07-20,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2005-07-20,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2005-08-01,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2005-08-01,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,4
Pontchartrain,2005-08-19,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,1
Pontchartrain,2005-08-19,30.12222,-89.71889,Gillnet,Callinectes Sapidus,Blue Crab,1
Pontchartrain,2005-10-10,30.12222,-89.71889,Gillnet,Callinectes Sapidus,Blue Crab,1
Pontchartrain,2005-10-10,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,4
Pontchartrain,2006-03-03,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Pontchartrain,2006-04-17,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
Pontchartrain,2006-04-17,30.12222,-89.71889,Gillnet,Pogonias Cromis,Black Drum,36
Pontchartrain,2006-04-25,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,4
Pontchartrain,2006-04-25,30.12222,-89.71889,Gillnet,Bagre Marinus,Gafftopsail Catfish,1
Pontchartrain,2006-04-25,30.12222,-89.71889,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Pontchartrain,2006-04-25,30.12222,-89.71889,Gillnet,Sciaenops Ocellatus,Red Drum,1
Pontchartrain,2006-05-08,30.12222,-89.71889,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Pontchartrain,2006-05-08,30.12222,-89.71889,Gillnet,Arius Felis,Sea Catfish,2
